PRICEEACH,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,YEAR,MONTH,WEEKDAY,IS_HOLIDAY,QUANTITYORDERED
100.0,Trucks and Buses,121.0,France,Medium,2005.0,5.0,1.0,False,38.0
47.29,Vintage Cars,50.0,Norway,Small,2003.0,1.0,2.0,False,41.0
49.81,Vintage Cars,50.0,USA,Small,2003.0,3.0,2.0,False,50.0
53.83,Vintage Cars,50.0,Spain,Small,2003.0,5.0,2.0,False,43.0
43.27,Vintage Cars,50.0,USA,Small,2003.0,7.0,3.0,False,29.0
42.76,Vintage Cars,50.0,Singapore,Small,2003.0,9.0,4.0,False,30.0
53.83,Vintage Cars,50.0,Austria,Small,2003.0,10.0,1.0,False,25.0
44.78,Vintage Cars,50.0,Australia,Small,2003.0,11.0,3.0,False,49.0
49.3,Vintage Cars,50.0,USA,Small,2003.0,11.0,3.0,False,40.0
44.78,Vintage Cars,50.0,France,Small,2003.0,11.0,1.0,False,41.0
53.33,Vintage Cars,50.0,Canada,Small,2003.0,12.0,4.0,False,21.0
45.28,Vintage Cars,50.0,USA,Small,2004.0,1.0,3.0,False,46.0
40.25,Vintage Cars,50.0,USA,Small,2004.0,3.0,3.0,False,39.0
59.87,Vintage Cars,50.0,USA,Small,2004.0,5.0,1.0,False,45.0
59.87,Vintage Cars,50.0,Japan,Small,2004.0,6.0,1.0,False,21.0
58.36,Vintage Cars,50.0,Australia,Small,2004.0,7.0,0.0,False,44.0
59.87,Vintage Cars,50.0,USA,Small,2004.0,8.0,3.0,False,44.0
51.82,Vintage Cars,50.0,Sweden,Small,2004.0,9.0,2.0,False,29.0
49.3,Vintage Cars,50.0,France,Small,2004.0,10.0,0.0,False,34.0
56.85,Vintage Cars,50.0,USA,Small,2004.0,10.0,3.0,False,39.0
100.0,Vintage Cars,50.0,USA,Medium,2004.0,11.0,4.0,False,38.0
79.86,Vintage Cars,50.0,USA,Small,2004.0,11.0,3.0,False,24.0
100.0,Vintage Cars,50.0,Spain,Large,2004.0,11.0,0.0,True,29.0
100.0,Vintage Cars,50.0,Spain,Medium,2004.0,12.0,4.0,False,30.0
100.0,Vintage Cars,50.0,Australia,Small,2005.0,1.0,3.0,False,20.0
100.0,Vintage Cars,50.0,USA,Large,2005.0,2.0,3.0,False,39.0
59.87,Vintage Cars,50.0,Canada,Small,2005.0,5.0,6.0,False,35.0
59.87,Vintage Cars,50.0,Spain,Small,2005.0,5.0,1.0,False,26.0
100.0,Classic Cars,148.0,Philippines,Medium,2003.0,3.0,0.0,False,44.0
100.0,Classic Cars,148.0,France,Medium,2003.0,5.0,3.0,True,28.0
100.0,Classic Cars,148.0,USA,Medium,2003.0,7.0,2.0,False,31.0
100.0,Classic Cars,148.0,USA,Medium,2003.0,9.0,2.0,False,29.0
100.0,Classic Cars,148.0,USA,Medium,2003.0,10.0,4.0,False,32.0
100.0,Classic Cars,148.0,Australia,Medium,2003.0,11.0,1.0,False,33.0
100.0,Classic Cars,148.0,France,Medium,2003.0,11.0,1.0,True,44.0
100.0,Classic Cars,148.0,Germany,Medium,2003.0,11.0,3.0,False,32.0
100.0,Classic Cars,148.0,France,Medium,2004.0,1.0,3.0,False,41.0
100.0,Classic Cars,148.0,Switzerland,Medium,2004.0,2.0,6.0,False,35.0
100.0,Classic Cars,148.0,Denmark,Medium,2004.0,4.0,4.0,False,44.0
100.0,Classic Cars,148.0,France,Medium,2004.0,5.0,2.0,False,26.0
100.0,Classic Cars,148.0,USA,Small,2004.0,6.0,2.0,False,20.0
100.0,Classic Cars,148.0,USA,Medium,2004.0,8.0,0.0,False,48.0
100.0,Classic Cars,148.0,Switzerland,Medium,2004.0,8.0,0.0,False,34.0
100.0,Classic Cars,148.0,Finland,Large,2004.0,9.0,3.0,False,49.0
100.0,Classic Cars,148.0,Germany,Medium,2004.0,10.0,5.0,False,40.0
100.0,Classic Cars,148.0,USA,Large,2004.0,11.0,2.0,False,45.0
100.0,Classic Cars,148.0,Philippines,Medium,2004.0,11.0,1.0,False,50.0
100.0,Classic Cars,148.0,Australia,Medium,2004.0,11.0,2.0,False,38.0
100.0,Classic Cars,148.0,Spain,Medium,2004.0,12.0,1.0,False,25.0
58.18,Classic Cars,148.0,Finland,Small,2005.0,1.0,3.0,False,28.0
67.14,Classic Cars,148.0,Spain,Medium,2005.0,2.0,3.0,False,49.0
100.0,Classic Cars,148.0,USA,Medium,2005.0,3.0,4.0,False,49.0
61.29,Classic Cars,71.0,UK,Small,2003.0,3.0,1.0,False,42.0
57.73,Classic Cars,71.0,USA,Small,2003.0,5.0,2.0,False,23.0
81.25,Classic Cars,71.0,Australia,Small,2003.0,9.0,3.0,False,29.0
80.54,Classic Cars,71.0,Denmark,Small,2003.0,10.0,4.0,False,25.0
71.98,Classic Cars,71.0,Italy,Small,2003.0,11.0,2.0,False,39.0
69.84,Classic Cars,71.0,USA,Medium,2003.0,11.0,2.0,False,44.0
76.26,Classic Cars,71.0,Australia,Small,2003.0,11.0,4.0,False,25.0
76.26,Classic Cars,71.0,USA,Medium,2003.0,12.0,1.0,False,45.0
83.39,Classic Cars,71.0,UK,Small,2004.0,1.0,3.0,False,25.0
57.73,Classic Cars,71.0,France,Small,2004.0,3.0,1.0,False,37.0
66.99,Classic Cars,71.0,France,Small,2004.0,4.0,1.0,False,30.0
75.55,Classic Cars,71.0,USA,Small,2004.0,7.0,2.0,False,36.0
60.58,Classic Cars,71.0,Spain,Small,2004.0,8.0,0.0,False,26.0
73.41,Classic Cars,71.0,Singapore,Small,2004.0,9.0,2.0,False,23.0
72.7,Classic Cars,71.0,UK,Small,2003.0,10.0,0.0,False,23.0
66.99,Classic Cars,71.0,Spain,Small,2004.0,10.0,5.0,False,25.0
100.0,Classic Cars,71.0,UK,Medium,2004.0,11.0,2.0,False,21.0
63.43,Classic Cars,71.0,France,Small,2004.0,11.0,3.0,False,26.0
85.25,Classic Cars,71.0,USA,Medium,2005.0,1.0,2.0,False,44.0
100.0,Classic Cars,71.0,Spain,Medium,2005.0,2.0,2.0,False,24.0
66.99,Classic Cars,71.0,USA,Medium,2005.0,4.0,4.0,False,66.0
57.73,Classic Cars,71.0,Australia,Small,2005.0,5.0,6.0,False,36.0
85.25,Classic Cars,73.0,UK,Medium,2003.0,3.0,1.0,False,36.0
77.9,Classic Cars,73.0,USA,Small,2003.0,5.0,2.0,False,22.0
60.26,Classic Cars,73.0,Australia,Small,2003.0,9.0,3.0,False,25.0
72.76,Classic Cars,73.0,Denmark,Small,2003.0,10.0,4.0,False,37.0
75.69,Classic Cars,73.0,USA,Small,2003.0,11.0,2.0,False,32.0
74.22,Classic Cars,73.0,USA,Medium,2003.0,11.0,2.0,False,47.0
69.82,Classic Cars,73.0,USA,Small,2003.0,11.0,3.0,False,37.0
62.47,Classic Cars,73.0,USA,Small,2003.0,12.0,1.0,False,20.0
82.31,Classic Cars,73.0,Spain,Medium,2004.0,1.0,4.0,False,41.0
60.26,Classic Cars,73.0,USA,Small,2004.0,2.0,3.0,False,21.0
76.43,Classic Cars,73.0,France,Small,2004.0,4.0,1.0,False,22.0
80.1,Classic Cars,73.0,USA,Medium,2004.0,7.0,2.0,False,40.0
74.96,Classic Cars,73.0,Spain,Small,2004.0,8.0,0.0,False,32.0
66.14,Classic Cars,73.0,Singapore,Small,2004.0,9.0,2.0,False,36.0
72.02,Classic Cars,73.0,Norway,Small,2003.0,10.0,6.0,False,27.0
87.45,Classic Cars,73.0,Spain,Small,2004.0,10.0,5.0,False,26.0
70.55,Classic Cars,73.0,USA,Small,2004.0,11.0,3.0,False,30.0
56.84,Classic Cars,73.0,UK,Small,2004.0,11.0,2.0,False,23.0
59.53,Classic Cars,73.0,France,Small,2004.0,11.0,3.0,False,29.0
60.37,Classic Cars,73.0,USA,Small,2005.0,1.0,2.0,False,21.0
100.0,Classic Cars,73.0,Spain,Medium,2005.0,2.0,2.0,False,34.0
76.43,Classic Cars,73.0,USA,Small,2005.0,4.0,4.0,False,26.0
64.67,Classic Cars,73.0,Australia,Medium,2005.0,5.0,6.0,False,60.0
55.49,Classic Cars,57.0,Spain,Small,2003.0,1.0,4.0,False,35.0
69.36,Classic Cars,57.0,USA,Medium,2003.0,4.0,4.0,False,47.0
60.69,Classic Cars,57.0,USA,Small,2003.0,6.0,1.0,False,20.0
54.33,Classic Cars,57.0,Finland,Small,2003.0,8.0,4.0,False,20.0
65.31,Classic Cars,57.0,Australia,Small,2003.0,9.0,3.0,False,25.0
69.36,Classic Cars,57.0,Singapore,Small,2003.0,10.0,2.0,False,25.0
68.78,Classic Cars,57.0,Italy,Small,2003.0,11.0,3.0,False,27.0
60.11,Classic Cars,57.0,Spain,Small,2003.0,11.0,4.0,False,31.0
66.47,Classic Cars,57.0,USA,Small,2003.0,11.0,1.0,False,44.0
46.82,Classic Cars,57.0,USA,Small,2003.0,12.0,1.0,False,49.0
56.07,Classic Cars,57.0,Ireland,Small,2004.0,2.0,3.0,False,26.0
54.33,Classic Cars,57.0,Germany,Small,2004.0,3.0,0.0,False,36.0
52.6,Classic Cars,57.0,Spain,Small,2004.0,5.0,2.0,False,44.0
46.82,Classic Cars,57.0,Singapore,Small,2004.0,6.0,1.0,False,28.0
64.74,Classic Cars,57.0,USA,Small,2004.0,7.0,1.0,False,45.0
46.82,Classic Cars,57.0,USA,Small,2004.0,8.0,4.0,False,29.0
53.75,Classic Cars,57.0,USA,Small,2004.0,9.0,2.0,False,40.0
61.85,Classic Cars,57.0,USA,Small,2004.0,10.0,2.0,False,45.0
53.18,Classic Cars,57.0,Denmark,Small,2004.0,10.0,4.0,False,44.0
69.16,Classic Cars,57.0,USA,Small,2004.0,11.0,4.0,False,25.0
100.0,Classic Cars,57.0,France,Medium,2004.0,11.0,5.0,False,45.0
47.4,Classic Cars,57.0,USA,Small,2004.0,12.0,2.0,False,48.0
60.76,Classic Cars,57.0,Spain,Small,2004.0,12.0,4.0,False,44.0
97.27,Classic Cars,57.0,USA,Small,2005.0,1.0,6.0,False,25.0
91.76,Classic Cars,57.0,Spain,Small,2005.0,2.0,1.0,False,22.0
50.29,Classic Cars,57.0,Spain,Small,2005.0,3.0,1.0,False,31.0
52.6,Classic Cars,57.0,Spain,Small,2005.0,5.0,1.0,False,21.0
46.82,Classic Cars,57.0,France,Small,2005.0,5.0,1.0,False,55.0
100.0,Motorcycles,112.0,USA,Small,2003.0,2.0,0.0,False,25.0
98.05,Motorcycles,112.0,Australia,Medium,2003.0,4.0,1.0,False,35.0
93.54,Motorcycles,112.0,France,Medium,2003.0,7.0,1.0,False,35.0
95.8,Motorcycles,112.0,USA,Medium,2003.0,8.0,0.0,False,43.0
100.0,Motorcycles,112.0,USA,Medium,2003.0,10.0,4.0,False,44.0
100.0,Motorcycles,112.0,USA,Medium,2003.0,10.0,1.0,False,50.0
100.0,Motorcycles,112.0,France,Medium,2003.0,11.0,1.0,True,48.0
100.0,Motorcycles,112.0,Norway,Small,2003.0,11.0,1.0,False,25.0
100.0,Motorcycles,112.0,USA,Medium,2003.0,12.0,0.0,False,39.0
90.16,Motorcycles,112.0,France,Small,2004.0,1.0,3.0,False,25.0
91.29,Motorcycles,112.0,Australia,Small,2004.0,2.0,4.0,False,32.0
100.0,Motorcycles,112.0,USA,Small,2004.0,4.0,0.0,False,20.0
100.0,Motorcycles,112.0,USA,Small,2004.0,5.0,1.0,False,26.0
100.0,Motorcycles,112.0,USA,Medium,2004.0,6.0,0.0,False,42.0
100.0,Motorcycles,112.0,France,Small,2004.0,7.0,4.0,False,21.0
100.0,Motorcycles,112.0,USA,Medium,2004.0,8.0,4.0,False,34.0
100.0,Motorcycles,112.0,Finland,Medium,2004.0,9.0,3.0,False,47.0
100.0,Motorcycles,112.0,Norway,Small,2004.0,10.0,4.0,False,21.0
100.0,Motorcycles,112.0,USA,Medium,2004.0,11.0,1.0,False,48.0
87.78,Motorcycles,112.0,USA,Small,2004.0,11.0,0.0,False,30.0
84.39,Motorcycles,112.0,Japan,Small,2004.0,11.0,1.0,True,27.0
96.92,Motorcycles,112.0,USA,Medium,2005.0,1.0,2.0,False,50.0
100.0,Motorcycles,112.0,Australia,Medium,2005.0,2.0,2.0,False,38.0
100.0,Motorcycles,112.0,Sweden,Medium,2005.0,3.0,3.0,False,45.0
100.0,Motorcycles,112.0,UK,Medium,2005.0,4.0,4.0,False,46.0
100.0,Motorcycles,112.0,Spain,Medium,2005.0,5.0,4.0,False,35.0
59.37,Classic Cars,50.0,UK,Small,2003.0,3.0,1.0,False,29.0
59.87,Classic Cars,50.0,France,Small,2003.0,5.0,1.0,False,50.0
49.81,Classic Cars,50.0,France,Small,2003.0,7.0,3.0,False,26.0
56.85,Classic Cars,50.0,Australia,Small,2003.0,9.0,3.0,False,47.0
53.33,Classic Cars,50.0,Denmark,Small,2003.0,10.0,4.0,False,23.0
42.76,Classic Cars,50.0,USA,Small,2003.0,11.0,2.0,False,34.0
53.83,Classic Cars,50.0,Norway,Small,2003.0,11.0,2.0,False,34.0
53.83,Classic Cars,50.0,USA,Small,2003.0,11.0,3.0,False,47.0
49.81,Classic Cars,50.0,USA,Small,2003.0,12.0,1.0,False,45.0
53.33,Classic Cars,50.0,Spain,Small,2004.0,1.0,4.0,False,45.0
43.27,Classic Cars,50.0,USA,Small,2004.0,2.0,3.0,False,36.0
40.25,Classic Cars,50.0,France,Small,2004.0,4.0,1.0,False,21.0
48.3,Classic Cars,50.0,Italy,Small,2004.0,7.0,1.0,False,28.0
45.28,Classic Cars,50.0,USA,Small,2004.0,8.0,4.0,False,35.0
52.32,Classic Cars,50.0,Singapore,Small,2004.0,9.0,2.0,False,50.0
51.32,Classic Cars,50.0,Norway,Small,2003.0,10.0,6.0,False,22.0
49.3,Classic Cars,50.0,Spain,Small,2004.0,10.0,5.0,False,45.0
42.26,Classic Cars,50.0,USA,Small,2004.0,11.0,3.0,False,48.0
87.96,Classic Cars,50.0,UK,Small,2004.0,11.0,2.0,False,20.0
36.21,Classic Cars,50.0,France,Small,2004.0,11.0,2.0,False,27.0
38.5,Classic Cars,50.0,USA,Small,2005.0,1.0,2.0,False,38.0
100.0,Classic Cars,50.0,Spain,Medium,2005.0,2.0,3.0,False,32.0
40.25,Classic Cars,50.0,USA,Small,2005.0,4.0,4.0,False,64.0
60.37,Classic Cars,50.0,Australia,Small,2005.0,5.0,6.0,False,37.0
88.63,Planes,109.0,Italy,Small,2003.0,2.0,0.0,False,28.0
100.0,Planes,109.0,Australia,Medium,2003.0,4.0,1.0,False,39.0
94.1,Planes,109.0,Spain,Medium,2003.0,6.0,4.0,False,41.0
87.54,Planes,109.0,USA,Medium,2003.0,8.0,0.0,False,40.0
100.0,Planes,109.0,USA,Medium,2003.0,10.0,1.0,False,49.0
98.48,Planes,109.0,Japan,Small,2004.0,1.0,0.0,True,27.0
100.0,Planes,109.0,Australia,Medium,2004.0,2.0,4.0,False,34.0
96.29,Planes,109.0,Canada,Small,2004.0,4.0,4.0,False,23.0
88.63,Planes,109.0,USA,Small,2004.0,5.0,1.0,False,31.0
97.38,Planes,109.0,Spain,Medium,2004.0,6.0,3.0,False,34.0
95.2,Planes,109.0,France,Small,2004.0,7.0,4.0,False,25.0
100.0,Planes,109.0,Norway,Small,2004.0,8.0,5.0,False,22.0
100.0,Planes,109.0,Ireland,Medium,2004.0,9.0,3.0,False,32.0
100.0,Planes,109.0,USA,Medium,2004.0,10.0,4.0,False,31.0
100.0,Planes,109.0,UK,Small,2004.0,11.0,0.0,False,25.0
87.54,Planes,109.0,Italy,Medium,2004.0,11.0,4.0,False,47.0
50.65,Planes,109.0,Japan,Small,2004.0,11.0,1.0,True,21.0
71.73,Planes,109.0,USA,Small,2004.0,12.0,5.0,False,28.0
94.1,Planes,109.0,Australia,Medium,2005.0,2.0,2.0,False,46.0
41.71,Planes,109.0,Spain,Small,2005.0,3.0,1.0,False,33.0
100.0,Planes,109.0,France,Medium,2005.0,3.0,2.0,False,43.0
96.29,Planes,109.0,USA,Medium,2005.0,4.0,6.0,False,38.0
88.63,Planes,109.0,Italy,Medium,2005.0,5.0,1.0,False,47.0
31.2,Vintage Cars,33.0,Germany,Small,2003.0,1.0,3.0,False,45.0
35.51,Vintage Cars,33.0,UK,Small,2003.0,3.0,1.0,False,20.0
37.84,Vintage Cars,33.0,USA,Small,2003.0,5.0,2.0,False,45.0
33.19,Vintage Cars,33.0,USA,Small,2003.0,9.0,4.0,False,36.0
27.22,Vintage Cars,33.0,USA,Small,2003.0,10.0,5.0,False,37.0
31.53,Vintage Cars,33.0,Italy,Small,2003.0,11.0,2.0,False,31.0
36.84,Vintage Cars,33.0,USA,Small,2003.0,11.0,2.0,False,39.0
29.21,Vintage Cars,33.0,Australia,Small,2003.0,11.0,4.0,False,26.0
37.17,Vintage Cars,33.0,Spain,Small,2003.0,12.0,2.0,False,32.0
34.19,Vintage Cars,33.0,Spain,Small,2004.0,1.0,0.0,False,20.0
29.21,Vintage Cars,33.0,France,Small,2004.0,3.0,1.0,False,42.0
29.54,Vintage Cars,33.0,USA,Small,2004.0,4.0,0.0,False,33.0
28.88,Vintage Cars,33.0,Italy,Small,2004.0,8.0,1.0,False,20.0
38.17,Vintage Cars,33.0,Singapore,Small,2004.0,9.0,2.0,False,29.0
30.2,Vintage Cars,33.0,France,Small,2004.0,10.0,0.0,False,23.0
29.54,Vintage Cars,33.0,USA,Small,2004.0,10.0,3.0,False,39.0
100.0,Vintage Cars,33.0,USA,Small,2004.0,11.0,3.0,False,20.0
81.91,Vintage Cars,33.0,UK,Medium,2004.0,11.0,2.0,False,45.0
35.18,Vintage Cars,33.0,France,Small,2004.0,11.0,3.0,False,20.0
100.0,Vintage Cars,33.0,France,Large,2004.0,12.0,3.0,False,48.0
36.29,Vintage Cars,33.0,USA,Small,2005.0,1.0,2.0,False,23.0
70.56,Vintage Cars,33.0,Spain,Small,2005.0,2.0,2.0,False,32.0
100.0,Vintage Cars,33.0,Australia,Large,2005.0,3.0,2.0,False,33.0
29.54,Vintage Cars,33.0,Singapore,Small,2005.0,4.0,5.0,False,61.0
26.88,Vintage Cars,33.0,Australia,Small,2005.0,5.0,6.0,False,45.0
83.03,Motorcycles,76.0,USA,Medium,2003.0,2.0,0.0,False,38.0
83.79,Motorcycles,76.0,Australia,Small,2003.0,4.0,1.0,False,34.0
83.03,Motorcycles,76.0,France,Medium,2003.0,7.0,1.0,False,43.0
83.03,Motorcycles,76.0,USA,Medium,2003.0,8.0,0.0,False,47.0
67.03,Motorcycles,76.0,Norway,Small,2003.0,10.0,4.0,False,22.0
75.41,Motorcycles,76.0,USA,Small,2003.0,10.0,1.0,False,29.0
68.55,Motorcycles,76.0,France,Small,2003.0,11.0,1.0,True,28.0
91.4,Motorcycles,76.0,Norway,Medium,2003.0,11.0,1.0,False,40.0
73.88,Motorcycles,76.0,USA,Small,2003.0,12.0,0.0,False,25.0
61.7,Motorcycles,76.0,Japan,Small,2004.0,1.0,0.0,True,30.0
69.31,Motorcycles,76.0,Australia,Small,2004.0,2.0,4.0,False,38.0
87.6,Motorcycles,76.0,USA,Medium,2004.0,4.0,5.0,False,36.0
87.6,Motorcycles,76.0,USA,Small,2004.0,5.0,1.0,False,32.0
62.46,Motorcycles,76.0,USA,Small,2004.0,6.0,0.0,False,37.0
79.98,Motorcycles,76.0,France,Small,2004.0,7.0,4.0,False,30.0
70.08,Motorcycles,76.0,USA,Small,2004.0,8.0,4.0,False,39.0
65.51,Motorcycles,76.0,Ireland,Small,2004.0,9.0,3.0,False,32.0
63.22,Motorcycles,76.0,USA,Small,2004.0,10.0,4.0,False,47.0
86.83,Motorcycles,76.0,USA,Small,2004.0,11.0,1.0,False,26.0
94.43,Motorcycles,76.0,USA,Medium,2004.0,11.0,0.0,False,37.0
79.98,Motorcycles,76.0,Spain,Medium,2004.0,11.0,2.0,False,55.0
100.0,Motorcycles,76.0,Finland,Medium,2005.0,1.0,3.0,False,21.0
100.0,Motorcycles,76.0,France,Small,2005.0,2.0,3.0,False,23.0
81.4,Motorcycles,76.0,Sweden,Medium,2005.0,3.0,3.0,False,49.0
87.6,Motorcycles,76.0,France,Medium,2005.0,4.0,3.0,False,59.0
87.6,Motorcycles,76.0,Italy,Small,2005.0,5.0,1.0,False,32.0
100.0,Ships,122.0,Denmark,Medium,2003.0,2.0,1.0,False,43.0
100.0,Ships,122.0,Singapore,Medium,2003.0,4.0,2.0,False,41.0
100.0,Ships,122.0,UK,Medium,2003.0,6.0,3.0,False,45.0
100.0,Ships,122.0,USA,Medium,2003.0,8.0,4.0,False,33.0
100.0,Ships,122.0,Spain,Medium,2003.0,9.0,6.0,False,40.0
100.0,Ships,122.0,Sweden,Medium,2003.0,10.0,3.0,False,33.0
100.0,Ships,122.0,Spain,Medium,2003.0,11.0,4.0,False,50.0
100.0,Ships,122.0,USA,Medium,2003.0,11.0,4.0,False,30.0
100.0,Ships,122.0,Spain,Medium,2003.0,11.0,2.0,False,41.0
100.0,Ships,122.0,France,Medium,2004.0,1.0,4.0,False,35.0
100.0,Ships,122.0,Belgium,Medium,2004.0,2.0,2.0,False,49.0
100.0,Ships,122.0,UK,Medium,2004.0,3.0,5.0,False,46.0
100.0,Ships,122.0,USA,Medium,2004.0,5.0,4.0,False,48.0
100.0,Ships,122.0,Canada,Medium,2004.0,6.0,3.0,False,36.0
100.0,Ships,122.0,Belgium,Small,2004.0,7.0,2.0,True,22.0
100.0,Ships,122.0,Canada,Medium,2004.0,8.0,4.0,False,42.0
100.0,Ships,122.0,Italy,Small,2004.0,9.0,3.0,False,21.0
100.0,Ships,122.0,UK,Medium,2004.0,10.0,3.0,False,29.0
100.0,Ships,122.0,France,Medium,2004.0,10.0,4.0,False,35.0
100.0,Ships,122.0,Sweden,Medium,2004.0,11.0,1.0,False,41.0
71.97,Ships,122.0,USA,Small,2004.0,11.0,6.0,False,29.0
50.33,Ships,122.0,Spain,Small,2004.0,12.0,3.0,False,34.0
100.0,Ships,122.0,Japan,Medium,2005.0,1.0,2.0,False,37.0
80.54,Ships,122.0,USA,Small,2005.0,2.0,2.0,False,28.0
100.0,Ships,122.0,USA,Medium,2005.0,3.0,2.0,False,49.0
100.0,Ships,122.0,USA,Medium,2005.0,5.0,4.0,False,23.0
53.76,Vintage Cars,44.0,Germany,Small,2003.0,1.0,3.0,False,46.0
44.35,Vintage Cars,44.0,UK,Small,2003.0,3.0,1.0,False,39.0
45.25,Vintage Cars,44.0,USA,Small,2003.0,5.0,2.0,False,22.0
49.28,Vintage Cars,44.0,USA,Small,2003.0,9.0,4.0,False,49.0
36.29,Vintage Cars,44.0,USA,Small,2003.0,10.0,5.0,False,43.0
41.22,Vintage Cars,44.0,Italy,Small,2003.0,11.0,2.0,False,27.0
36.74,Vintage Cars,44.0,USA,Small,2003.0,11.0,2.0,False,31.0
50.62,Vintage Cars,44.0,Australia,Small,2003.0,11.0,4.0,False,20.0
38.08,Vintage Cars,44.0,Spain,Small,2003.0,12.0,2.0,False,24.0
47.94,Vintage Cars,44.0,Spain,Small,2004.0,1.0,0.0,False,49.0
48.38,Vintage Cars,44.0,France,Small,2004.0,3.0,1.0,False,24.0
45.25,Vintage Cars,44.0,Spain,Small,2004.0,4.0,3.0,False,39.0
45.7,Vintage Cars,44.0,France,Small,2004.0,6.0,4.0,False,37.0
47.49,Vintage Cars,44.0,Italy,Small,2004.0,8.0,1.0,False,45.0
48.38,Vintage Cars,44.0,Norway,Small,2004.0,9.0,4.0,False,45.0
39.42,Vintage Cars,44.0,France,Small,2004.0,10.0,0.0,False,44.0
37.63,Vintage Cars,44.0,USA,Small,2004.0,10.0,3.0,False,23.0
100.0,Vintage Cars,44.0,USA,Medium,2004.0,11.0,3.0,False,30.0
85.52,Vintage Cars,44.0,UK,Small,2004.0,11.0,2.0,False,26.0
53.76,Vintage Cars,44.0,France,Small,2004.0,11.0,3.0,False,43.0
31.86,Vintage Cars,44.0,France,Small,2004.0,12.0,3.0,False,26.0
30.59,Vintage Cars,44.0,USA,Small,2005.0,1.0,2.0,False,28.0
68.35,Vintage Cars,44.0,Spain,Small,2005.0,2.0,2.0,False,27.0
100.0,Vintage Cars,44.0,Australia,Medium,2005.0,3.0,2.0,False,24.0
45.7,Vintage Cars,44.0,USA,Small,2005.0,5.0,6.0,False,40.0
100.0,Trucks and Buses,127.0,Norway,Medium,2003.0,1.0,2.0,False,36.0
100.0,Trucks and Buses,127.0,France,Small,2003.0,4.0,1.0,False,21.0
100.0,Trucks and Buses,127.0,Spain,Medium,2003.0,5.0,2.0,False,27.0
100.0,Trucks and Buses,127.0,USA,Medium,2003.0,7.0,3.0,False,47.0
100.0,Trucks and Buses,127.0,Finland,Medium,2003.0,9.0,6.0,False,42.0
100.0,Trucks and Buses,127.0,Singapore,Medium,2003.0,10.0,2.0,False,32.0
100.0,Trucks and Buses,127.0,UK,Small,2003.0,11.0,3.0,False,28.0
100.0,Trucks and Buses,127.0,Spain,Medium,2003.0,11.0,4.0,False,24.0
100.0,Trucks and Buses,127.0,France,Medium,2003.0,11.0,1.0,False,49.0
100.0,Trucks and Buses,127.0,USA,Medium,2003.0,12.0,1.0,False,46.0
100.0,Trucks and Buses,127.0,Singapore,Medium,2004.0,2.0,2.0,False,28.0
100.0,Trucks and Buses,127.0,USA,Medium,2004.0,3.0,3.0,False,48.0
100.0,Trucks and Buses,127.0,Spain,Medium,2004.0,5.0,2.0,False,29.0
100.0,Trucks and Buses,127.0,Singapore,Medium,2004.0,6.0,1.0,False,47.0
100.0,Trucks and Buses,127.0,USA,Medium,2004.0,7.0,1.0,False,43.0
100.0,Trucks and Buses,127.0,USA,Small,2004.0,8.0,3.0,False,25.0
100.0,Trucks and Buses,127.0,Sweden,Medium,2004.0,9.0,2.0,False,48.0
100.0,Trucks and Buses,127.0,USA,Medium,2004.0,10.0,2.0,False,24.0
100.0,Trucks and Buses,127.0,Canada,Medium,2004.0,10.0,4.0,False,42.0
100.0,Trucks and Buses,127.0,USA,Medium,2004.0,11.0,4.0,False,31.0
100.0,Trucks and Buses,127.0,Sweden,Medium,2004.0,11.0,4.0,False,42.0
100.0,Trucks and Buses,127.0,Spain,Medium,2004.0,11.0,0.0,True,37.0
100.0,Trucks and Buses,127.0,Spain,Medium,2004.0,12.0,4.0,False,41.0
100.0,Trucks and Buses,127.0,USA,Medium,2005.0,1.0,6.0,False,20.0
100.0,Trucks and Buses,127.0,USA,Small,2005.0,2.0,3.0,False,20.0
100.0,Trucks and Buses,127.0,Spain,Large,2005.0,5.0,1.0,False,70.0
100.0,Trucks and Buses,127.0,France,Medium,2005.0,5.0,1.0,False,49.0
58.87,Motorcycles,69.0,Philippines,Small,2003.0,3.0,0.0,False,35.0
76.88,Motorcycles,69.0,France,Small,2003.0,5.0,2.0,False,32.0
61.64,Motorcycles,69.0,USA,Small,2003.0,7.0,2.0,False,29.0
60.95,Motorcycles,69.0,USA,Small,2003.0,8.0,0.0,False,27.0
80.34,Motorcycles,69.0,USA,Small,2003.0,10.0,4.0,False,27.0
74.11,Motorcycles,69.0,Australia,Small,2003.0,11.0,1.0,False,38.0
72.03,Motorcycles,69.0,France,Small,2003.0,11.0,1.0,True,35.0
76.19,Motorcycles,69.0,Spain,Medium,2003.0,11.0,2.0,False,42.0
63.72,Motorcycles,69.0,France,Small,2004.0,1.0,3.0,False,21.0
80.34,Motorcycles,69.0,France,Small,2004.0,2.0,5.0,False,37.0
79.65,Motorcycles,69.0,USA,Small,2004.0,4.0,0.0,False,26.0
65.8,Motorcycles,69.0,France,Medium,2004.0,5.0,2.0,False,47.0
65.1,Motorcycles,69.0,USA,Small,2004.0,6.0,2.0,False,37.0
75.49,Motorcycles,69.0,USA,Medium,2004.0,8.0,0.0,False,46.0
